13+,United States,United Kingdom,Christopher Nolan,0,Action,Adventure,Sci-Fi,Thriller,0,1,8.8,English,Japanese,French,1,0,87%,148,Inception,0,2010
18+,United States,Lana Wachowski,Lilly Wachowski,0,Action,Sci-Fi,0,2,8.7,English,1,0,87%,136,The Matrix,0,1999
,United States,Lena Khan,0,Comedy,0,1032,5.7,English,1,0,78%,94,The Tiger Hunter,0,2017
18+,Canada,Norway,Kathleen Hepburn,Elle-Máijá Tailfeathers,0,Drama,0,1033,6.7,English,1,0,97%,105,The Body Remembers When the World Broke Open,0,2019
,United States,Gillian Robespierre,0,Comedy,Reality-TV,0,1034,5.8,English,1,0,100%,66,Jenny Slate: Stage Fright,0,2019
18+,United States,Kevin Smith,0,Comedy,Drama,Horror,0,1035,5.3,English,1,0,45%,102,Tusk,0,2014
18+,Canada,David Cronenberg,0,Drama,Horror,Thriller,1,1036,5.4,English,1,0,71%,116,Gemini,0,2018
18+,United States,Eli Craig,0,Comedy,Horror,0,1037,5.7,,1,0,83%,94,Little Evil,0,2017
,United States,Jay Karas,Rami Hachache,0,Comedy,0,1038,7.5,English,1,0,,73,Tom Segura: Mostly Stories,0,2016
13+,United States,Steven R. Monroe,0,Thriller,0,1039,6.9,English,1,1,87%,90,The Student,0,2016
13+,United States,Dash Shaw,0,Animation,Comedy,Drama,0,1040,6,English,1,0,85%,75,My Entire High School Sinking Into the Sea,0,2016
7+,United States,Phil Johnston,Rich Moore,0,Animation,Adventure,Comedy,Family,Fantasy,0,105,7.1,English,1,0,88%,112,Ralph Breaks the Internet,0,2018
7+,Japan,United States,Kunihiko Yuyama,0,Animation,Action,Adventure,Family,Fantasy,0,1041,6.3,Japanese,English,1,0,33%,98,Pokémon the Movie: I Choose You!,0,2017
,United States,Kip Andersen,Keegan Kuhn,0,Documentary,0,1042,7.4,English,1,0,,97,What the Health,0,2017
18+,United States,Bo Burnham,Christopher Storer,0,Comedy,Music,0,1043,8.5,English,1,0,,60,Bo Burnham: What.,0,2013
,United States,Daniel Gray Longino,0,Short,Comedy,0,1044,6.1,English,1,0,80%,32,Frankenstein's Monster's Monster, Frankenstein,0,2019
,United States,Spain,Italy,Fabio Guaglione,Fabio Resinaro,0,Drama,Fantasy,Thriller,War,0,1045,5.9,English,1,0,17%,106,Mine,0,2016
7+,United States,Brent Maddock,0,Action,Comedy,Horror,Sci-Fi,Thriller,0,1046,5.3,English,1,0,67%,104,Tremors 3: Back to Perfection,0,2001
,United States,Jay Karas,0,Documentary,Comedy,0,1047,7.8,English,1,0,,78,Jim Gaffigan: Mr. Universe,0,2012
7+,United States,Harold Cronk,0,Drama,0,1048,4.7,English,1,1,13%,113,God's Not Dead,0,2014
16+,United States,Michael Drumm,0,Documentary,Comedy,0,1049,8,English,1,0,,72,Jim Gaffigan: Beyond the Pale,0,2006
,Hong Kong,Johnnie To,0,Romance,0,1050,6.5,Cantonese,Mandarin,1,0,83%,115,Don't Go Breaking My Heart,0,2011
18+,United States,Benny Safdie,Josh Safdie,0,Crime,Drama,Thriller,0,106,7.4,English,1,0,92%,102,Good Time,0,2017
,India,Aanand L. Rai,0,Comedy,Drama,Romance,0,1051,5.5,Hindi,1,1,31%,164,Zero,0,2018
18+,South Africa,China,United States,Brian Smrz,0,Action,Sci-Fi,Thriller,0,1052,5.7,English,Chinese,1,0,52%,93,24 Hours to Live,0,2017
,Germany,Tristan Ferland Milewski,0,Documentary,0,1053,5.4,English,German,French,Arabic,1,0,86%,92,Dream Boat,0,2017
18+,Canada,United States,Mark Williams,0,Drama,0,1054,6.5,English,1,0,13%,108,A Family Man,0,2017
,United States,,0,Crime,Drama,Fantasy,Mystery,Thriller,0,1055,6.3,English,1,1,15%,60,The Outsider,0,2018
,United Kingdom,Germany,Canada,Werner Herzog,0,Documentary,0,1056,7.2,English,1,0,90%,104,Into the Inferno,0,2016
7+,United States,Canada,Lasse Hallström,Joe Johnston,0,Adventure,Family,Fantasy,0,1057,5.5,English,French,1,0,33%,99,The Nutcracker and the Four Realms,0,2018
,United States,Matthew Ross,0,Crime,Drama,Romance,Thriller,0,1058,5.9,English,French,Spanish,1,0,69%,88,Frank & Lola,0,2016
18+,United States,Stephan Rick,0,Horror,Mystery,Thriller,0,1059,5.9,English,1,0,40%,90,The Super,0,2018
16+,Canada,United States,Kyle Rideout,0,Comedy,0,1060,5.8,English,Spanish,1,0,71%,86,Adventures in Public School,0,2018
18+,Hong Kong,China,Wilson Yip,0,Action,Biography,Drama,History,0,107,7.5,Cantonese,Mandarin,English,1,0,96%,108,Ip Man 2,0,2010
13+,India,Zoya Akhtar,Dibakar Banerjee,Karan Johar,Anurag Kashyap,0,Drama,Romance,0,1061,6.5,Hindi,1,0,,120,Lust Stories,0,2018
18+,United States,Sofia Coppola,0,Comedy,Music,Musical,0,1062,5.5,English,1,0,71%,56,A Very Murray Christmas,0,2015
,Philippines,Cathy Garcia-Molina,0,Comedy,Drama,0,1063,7.3,Filipino,Tagalog,1,1,,125,Four Sisters And A Wedding,0,2013
18+,United States,Dan Bush,0,Crime,Horror,Mystery,Thriller,0,1064,5.4,English,1,0,63%,91,The Trust,0,2016
18+,Poland,United States,Irek Dobrowolski,0,Documentary,0,1065,8,English,1,0,,115,Struggle: The Life and Lost Art of Szukalski,0,2018
13+,United States,Demetri Martin,0,Comedy,Drama,Romance,0,1066,6.2,English,1,0,62%,94,Dean,0,2016
,India,Shelly Chopra Dhar,0,Comedy,Drama,Romance,0,1067,5.5,Hindi,1,0,75%,120,Ek Ladki Ko Dekha Toh Aisa Laga,0,2019
,United Kingdom,United States,Anthony Byrne,0,Mystery,Thriller,0,1068,5.8,English,Serbo-Croatian,Russian,1,0,47%,100,In Darkness,0,2018
13+,India,Prabhu Deva,0,Action,0,1069,5.7,Hindi,1,0,55%,140,Rowdy Rathore,0,2012
,Hong Kong,Taiwan,Jay Chou,0,Drama,Fantasy,Music,Mystery,Romance,0,1070,7.5,Mandarin,English,1,0,,101,Secret,0,2007
7+,France,Canada,Italy,United States,Mark Osborne,0,Animation,Adventure,Drama,Family,Fantasy,0,108,7.7,English,1,0,93%,108,The Little Prince,0,2015
18+,United States,Travis Stevens,0,Drama,Horror,Mystery,0,1071,4.6,English,1,0,81%,93,Girl on the Third Floor,0,2019
18+,United Kingdom,Sean Foley,0,Comedy,0,1072,6.3,English,1,0,91%,89,Mindhorn,0,2016
16+,United States,David Lynch,0,Short,Comedy,Crime,Drama,Fantasy,Music,Mystery,Thriller,0,1073,6.5,English,1,0,92%,17,WHAT DID JACK DO?,0,2017
16+,United States,Michael M. Scott,0,Drama,Mystery,Thriller,0,1074,5.2,English,1,0,,96,Dangerous Lies,0,2020
,India,Ashutosh Gowariker,0,Action,Drama,History,War,0,1075,5.5,Hindi,1,0,50%,165,Panipat,0,2019
18+,United States,Victor Zarcoff,0,Crime,Drama,Horror,Thriller,0,1076,5.1,English,1,0,77%,87,13 Cameras,0,2015
,United States,Dan Forrer,0,Documentary,Music,0,1077,6.4,English,1,0,93%,85,SampleThis,0,2013
18+,Canada,United States,United Kingdom,Zack Whedon,0,Thriller,0,1078,5.7,English,1,0,62%,112,Come and Find Me,0,2016
13+,United States,Paul Weitz,0,Action,Adventure,Fantasy,Thriller,0,1079,5.8,English,Spanish,French,1,0,38%,109,Cirque du Freak: The Vampire's Assistant,0,2009
,United States,Perry Lang,0,Drama,Mystery,0,1080,5.7,English,1,0,60%,97,An Interview with God,0,2018
18+,United States,James Ponsoldt,0,Comedy,Drama,Romance,0,109,7.1,English,1,0,91%,95,The Spectacular Now,0,2013
16+,Japan,Tensai Okamura,0,Animation,Action,Adventure,Comedy,0,1081,6.7,Japanese,1,0,,113,Naruto the Movie: Ninja Clash in the Land of Snow,0,2004
13+,Japan,Hajime Kamegaki,0,Animation,Action,Adventure,Family,Fantasy,0,1082,6.9,Japanese,1,0,,94,Naruto Shippuden the Movie,0,2007
,Philippines,Cathy Garcia-Molina,0,Drama,0,1083,6.2,Filipino,Tagalog,1,0,,120,My Ex & Whys,0,2017
16+,Japan,Hajime Kamegaki,0,Animation,Action,Fantasy,0,1084,7,Japanese,1,0,,98,Naruto Shippuden the Movie: Bonds,0,2008
18+,United States,Laura Brownson,0,Documentary,0,1085,6.2,English,1,0,71%,100,The Rachel Divide,0,2018
,Germany,Hannes Stöhr,0,Comedy,Drama,Music,0,1086,7.3,German,1,0,,100,Berlin Calling,0,2008
13+,Pakistan,Ahsan Rahim,0,Action,Comedy,Crime,Romance,0,1087,7.3,Urdu,1,0,,155,Teefa in Trouble,0,2018
13+,Turkey,Hakan Yonat,0,Action,Drama,Romance,0,1088,7.4,Turkish,English,1,0,,105,Sadece Sen,0,2014
all,India,Kundan Shah,0,Comedy,Drama,Music,Musical,Romance,0,1089,7.8,Hindi,English,1,0,,158,Kabhi Haan Kabhi Naa,0,1994
all,United Kingdom,Germany,Jan Lachauer,Max Lang,0,Animation,Short,Comedy,Family,Fantasy,0,1090,7.6,English,1,1,,25,Room on the Broom,0,2012
7+,India,S.S. Rajamouli,0,Action,Drama,0,110,8.2,Telugu,Tamil,1,0,89%,167,Baahubali 2: The Conclusion,0,2017
18+,United States,Kevin Booth,David Johndrow,0,Documentary,Comedy,0,1091,8.5,English,1,1,,81,Bill Hicks: Sane Man,0,1989
,United States,Hannah Fidell,0,Drama,Romance,0,1092,5.6,English,1,0,69%,79,6 Years,0,2015
,Turkey,Ali Taner Baltaci,Cem Yilmaz,0,Comedy,Drama,0,1093,7.4,English,Turkish,1,0,,122,The Magician,0,2006
,Mexico,Alejandra Márquez Abella,0,Drama,0,1094,6.1,Spanish,English,1,0,100%,85,Semana Santa,0,2015
,India,,0,Thriller,0,1095,6.1,Hindi,1,0,100%,42,Hostages,0,2017
7+,India,Habib Faisal,0,Comedy,Drama,0,1096,7.6,Hindi,1,0,,112,Do Dooni Chaar,0,2010
18+,Canada,Atom Egoyan,0,Crime,Drama,Mystery,Thriller,0,1097,5.9,English,1,0,30%,112,The Captive,0,2014
18+,United States,Stephanie Laing,0,Comedy,Drama,Romance,0,1098,6.4,English,1,0,32%,96,Irreplaceable You,0,2018
16+,Japan,Hirotsugu Kawasaki,0,Animation,Adventure,Comedy,Drama,Fantasy,0,1099,6.6,Japanese,1,0,,97,Naruto the Movie: Legend of the Stone of Gelel,0,2005
7+,France,Eric Lavaine,0,Comedy,0,1100,6.4,French,1,0,86%,98,Barbecue,0,2017
13+,India,Rajkumar Hirani,0,Comedy,Drama,0,12,8.4,Hindi,English,1,1,100%,170,3 Idiots,0,2009
,United States,United Kingdom,David Slade,0,Drama,Mystery,Sci-Fi,Thriller,0,111,7.2,English,1,0,92%,90,Black Mirror: Bandersnatch,0,2018
18+,United States,United Kingdom,France,Gilles Paquet-Brenner,0,Action,Drama,Mystery,Thriller,0,1101,6.2,English,1,0,23%,113,Dark Places,0,2015
,United States,Elle Callahan,0,Horror,Mystery,Thriller,0,1102,5.3,English,1,0,65%,90,Head Count,0,2018
18+,United Kingdom,Johnny Kevorkian,0,Horror,Mystery,Sci-Fi,0,1103,4.8,English,1,0,80%,91,Await Further Instructions,0,2018
,United States,Neal Brennan,0,Comedy,0,1104,7.9,English,1,0,,65,Neal Brennan: 3 Mics,0,2017
,Belgium,France,Felix van Groeningen,0,Drama,0,1105,6.7,Flemish,Dutch,1,0,57%,127,Belgica,0,2016
18+,India,Manmohan Desai,0,Action,Drama,Family,0,1106,7.5,Hindi,English,1,1,,184,Amar Akbar Anthony,0,1977
,Slovenia,Croatia,Germany,Czech Republic,Qatar,Ziga Virc,0,Documentary,History,0,1107,7.9,Slovenian,Serbian,Croatian,English,1,0,,88,Houston, We Have a Problem!,0,2016
18+,United States,Ana Lily Amirpour,0,Drama,Horror,Romance,Sci-Fi,0,1108,5.3,English,1,0,47%,118,The Bad Batch,0,2017
13+,Thailand,Banjong Pisanthanakun,0,Comedy,Horror,Romance,0,1109,7.3,Thai,1,0,,115,Pee Mak Phrakanong,0,2013
,India,Trivikram Srinivas,0,Action,Drama,0,1110,7.2,Telugu,Malayalam,1,0,,163,Ala Vaikunthapurramuloo,0,2020
13+,India,Rajkumar Hirani,0,Comedy,Drama,Fantasy,0,112,8.1,Hindi,English,Urdu,Persian,Kurdish,1,0,76%,153,PK,0,2014
,Netherlands,Belgium,Joram Lürsen,0,Biography,Drama,War,0,1111,6.9,Dutch,1,0,,123,The Resistance Banker,0,2018
13+,United States,Steven Brill,0,Action,Comedy,Crime,Drama,0,1112,5.7,English,1,0,26%,110,Drillbit Taylor,0,2008
18+,Mexico,United States,Lydia Tenaglia,Morgan Fallon,0,Documentary,Biography,0,1113,6.4,English,1,0,84%,103,Jeremiah Tower: The Last Magnificent,0,2016
18+,United Kingdom,United States,John Crowley,0,Crime,Drama,Mystery,Thriller,0,1114,6.2,English,1,1,43%,96,Closed Circuit,0,2013
13+,Canada,Jason Stone,0,Drama,Sci-Fi,Thriller,0,1115,5.5,English,1,0,54%,90,At First Light,0,2018
,India,Vipul Amrutlal Shah,0,Comedy,Drama,Romance,0,1116,7.1,Hindi,German,Italian,1,1,,128,Namastey London,0,2007
all,India,Paresh Mokashi,0,Biography,Comedy,Drama,0,1117,8.4,Marathi,1,0,,96,Harishchandrachi Factory,0,2009
13+,United States,Brett Haley,0,Comedy,Drama,Romance,0,1118,6.7,English,1,0,80%,92,I'll See You in My Dreams,0,2015
,Spain,Javier Ruiz Caldera,0,Action,Comedy,Sci-Fi,0,1119,5.3,Spanish,1,0,60%,108,Superlópez,0,2018
,Spain,Samu Fuentes,0,Drama,0,1120,5.7,Spanish,1,0,60%,110,The Skin of the Wolf,0,2018
18+,United States,Sam Hargrave,0,Action,Thriller,0,113,6.8,English,Hindi,Bengali,1,0,68%,116,Extraction,0,2020
7+,United States,Andy Tennant,0,Comedy,Family,Romance,0,1121,5.9,English,1,1,8%,101,It Takes Two,0,1995
,Australia,United Arab Emirates,Ben C. Lucas,0,Crime,Mystery,Sci-Fi,Thriller,0,1122,6.3,English,1,0,,96,OtherLife,0,2017
,Indonesia,Singapore,Faozan Rizal,0,Biography,Drama,Romance,0,1123,7.6,Indonesian,German,1,0,,120,Habibie & Ainun,0,2012
18+,United States,Kevin Smith,0,Action,Comedy,Crime,Thriller,0,1124,5.6,English,Spanish,1,0,18%,107,Cop Out,0,2010
,United States,Stefon Bristol,0,Action,Adventure,Crime,Drama,Sci-Fi,Thriller,0,1125,5.1,English,1,0,94%,84,See You Yesterday,0,2019
,United States,Heber Cannon,Marston Sawyers,Ian Wittenber,0,Documentary,Sport,0,1126,7.1,English,1,0,,104,Fittest On Earth (The Story of the 2015 Reebok CrossFit Games),0,2016
,Austria,Kief Davidson,Richard Ladkani,0,Documentary,0,1127,7.9,English,1,0,84%,112,The Ivory Game,0,2016
,United States,Brie Larson,0,Comedy,Drama,Fantasy,0,1128,5.5,English,1,0,55%,92,Unicorn Store,0,2017
18+,Bulgaria,United States,Isaac Florentine,0,Action,Drama,Thriller,0,1129,5.7,English,1,0,55%,87,Acts of Vengeance,0,2017
all,United States,Jon J. Whelan,0,Documentary,0,1130,7.1,English,1,0,89%,91,Stink!,0,2015
18+,Ireland,United Kingdom,Greece,France,Netherlands,United States,Yorgos Lanthimos,0,Comedy,Drama,Romance,Sci-Fi,Thriller,0,114,7.2,English,French,Greek,1,0,87%,119,The Lobster,0,2015
18+,United States,Spain,Chile,Peru,Eli Roth,0,Adventure,Horror,0,1131,5.3,English,Spanish,1,0,38%,100,The Green Inferno,0,2014
,India,,0,Comedy,0,1132,7.5,Hindi,1,1,,20,Hum Aapke Hain Koun..!,0,1994
18+,Ireland,Brian O'Malley,0,Drama,Horror,Romance,Thriller,0,1133,5.1,English,1,0,55%,92,The Lodgers,0,2017
13+,Japan,Atsuko Ishizuka,0,Animation,Adventure,Comedy,Drama,Fantasy,Romance,1,1134,7.5,Japanese,1,1,,110,No Game No Life: Zero,0,2017
7+,India,Priyadarshan,0,Comedy,Drama,0,1135,6.2,Hindi,Awadhi,1,0,60%,137,Billu,0,2009
18+,Canada,Adam Alleca,0,Drama,Thriller,0,1136,6.1,English,1,0,56%,80,Standoff,0,2016
,United States,Jason Spingarn-Koff,0,Documentary,0,1137,6.2,English,1,0,89%,100,Life 2.0,0,2010
,Switzerland,Michael Steiner,0,Comedy,Drama,0,1138,6.6,German,Yiddish,Hebrew,1,0,63%,94,The Awakening of Motti Wolkenbruch,0,2018
,United Kingdom,John L. Spencer,0,Comedy,0,1139,7.9,English,1,0,,79,Ricky Gervais: Humanity,0,2018
,Sweden,Netherlands,Levan Tsikurishvili,0,Documentary,Biography,Music,0,1140,7.6,English,Swedish,1,0,,97,Avicii: True Stories,0,2017
18+,United States,Derek Cianfrance,0,Drama,Romance,0,115,7.4,English,1,0,87%,112,Blue Valentine,0,2010
,United States,Michael Mazzola,0,Documentary,0,1141,7.1,English,1,0,,100,Unacknowledged,0,2017
,United Kingdom,United States,Barney Clay,0,Documentary,Biography,Music,0,1142,6.7,English,1,0,94%,98,Shot! The Psycho-Spiritual Mantra of Rock,0,2016
,United States,Jim Strouse,0,Comedy,0,1143,6.5,English,1,0,86%,85,The Incredible Jessica James,0,2017
18+,United States,Steven Brill,0,Action,Adventure,Comedy,Mystery,0,1144,5.7,English,1,1,9%,108,The Do-Over,0,2016
18+,United States,Mark Neveldine,0,Horror,Thriller,0,1145,4.9,English,Aramaic,1,0,20%,91,The Vatican Tapes,0,2015
,United States,Will Lovelace,Dylan Southern,0,Comedy,0,1146,7.3,English,1,0,,80,Aziz Ansari: Buried Alive,0,2013
,United States,Katherine Brooks,0,Drama,Romance,0,1147,6.3,English,1,0,,77,Loving Annabelle,0,2006
,Spain,Jota Linares,0,Drama,0,1148,5.3,Spanish,English,1,0,83%,93,Who Would You Take to a Deserted Island?,0,2019
,Spain,Germany,Fernando González Molina,0,Thriller,0,1149,6.3,Spanish,English,Basque,1,0,20%,129,The Invisible Guardian,0,2017
18+,United States,Darren Lynn Bousman,0,Horror,Thriller,0,1150,5.2,English,1,0,64%,103,St. Agatha,0,2019
7+,India,Zoya Akhtar,0,Comedy,Drama,0,116,8.1,Hindi,Japanese,Spanish,English,1,0,91%,155,Zindagi Na Milegi Dobara,0,2011
18+,Germany,Oliver Kienle,0,Comedy,Romance,0,1151,6.4,German,1,0,,113,Isi & Ossi,0,2020
18+,United Kingdom,United States,Vicky Jewson,0,Action,Drama,Thriller,0,1152,5.7,Arabic,French,English,1,0,37%,94,Close,0,2019
,Canada,Wilson Coneybeare,0,Thriller,0,1153,5.9,English,1,0,44%,99,American Hangman,0,2019
,United States,Spike Jonze,0,Comedy,0,1154,7.8,English,1,0,88%,65,Aziz Ansari: Right Now,0,2019
,United States,,0,Short,Music,0,1155,7.2,English,1,0,,4,Riphagen The Untouchable,0,2016
,India,Canada,Anurag Singh,0,Drama,Family,History,0,1156,8.5,Punjabi,1,0,,159,Punjab 1984,0,2014
13+,United States,Richard Loncraine,0,Comedy,Drama,0,1157,6.2,English,1,0,46%,88,5 Flights Up,0,2014
,United Kingdom,Adam Randall,0,Action,Crime,Sci-Fi,Thriller,0,1158,6,English,1,0,60%,90,iBoy,0,2017
18+,United States,Shannon Hartman,0,Comedy,0,1159,8.1,English,1,0,,77,Jim Jefferies: Bare,0,2014
18+,Canada,Jay Baruchel,0,Comedy,Sport,0,1160,5.8,English,1,0,43%,101,Goon: Last of the Enforcers,0,2017
18+,United States,Jeremy Saulnier,0,Horror,Music,Thriller,0,117,7,English,1,0,91%,95,Green Room,0,2015
18+,United States,Jeff Baena,0,Comedy,Fantasy,Horror,Romance,0,1161,5.6,English,1,0,44%,89,Life After Beth,0,2014
18+,United States,Pat Healy,0,Comedy,Crime,0,1162,6.1,English,1,0,67%,83,Take Me,0,2017
18+,Hong Kong,Cheh Chang,0,Action,Drama,Mystery,0,1163,7.1,Mandarin,1,1,,97,The Five Venoms,0,1978
16+,Iceland,Sweden,Belgium,Isold Uggadottir,0,Drama,0,1164,6.8,Icelandic,English,1,0,92%,95,And Breathe Normally,0,2018
18+,United States,Brendan Malloy,Emmett Malloy,0,Drama,0,1165,5.8,English,1,0,64%,104,The Tribes of Palos Verdes,0,2017
18+,United States,Jason Orley,0,Comedy,0,1166,5.9,English,1,0,40%,49,Pete Davidson: Alive from New York,0,2020
,United States,Justin Kelly,0,Biography,Drama,Romance,0,1167,5.6,English,1,0,64%,98,I Am Michael,0,2015
,Philippines,Mae Czarina Cruz,0,Comedy,Drama,Romance,0,1168,7.2,Filipino,Tagalog,1,0,,114,Crazy Beautiful You,0,2015
13+,Canada,United States,Mark Tonderai,0,Drama,Horror,Thriller,0,1169,5.6,English,1,0,14%,101,House at the End of the Street,0,2012
,India,Hrishikesh Mukherjee,0,Comedy,Musical,Drama,Family,0,1170,8,Hindi,1,1,,130,Bawarchi,0,1972
7+,United States,Jennifer Yuh Nelson,0,Animation,Action,Adventure,Comedy,Family,Fantasy,0,118,7.2,English,1,0,81%,90,Kung Fu Panda 2,0,2011
,Canada,Carly Stone,0,Comedy,Drama,Romance,0,1171,5.7,English,1,0,62%,82,The New Romantic,0,2018
18+,United States,Tyler Perry,0,Drama,Thriller,0,1172,5.8,English,1,0,,115,A Fall From Grace,0,2020
18+,United States,Jonathan Levine,0,Horror,0,1173,5.5,English,1,0,43%,90,All the Boys Love Mandy Lane,0,2008
18+,Japan,Masahiko Murata,Kazuchika Kise,0,Animation,Action,Sci-Fi,0,1174,7.2,Japanese,1,0,,58,Ghost in the Shell Arise - Border 1: Ghost Pain,0,2013
,India,Atlee Kumar,0,Action,Thriller,0,1175,7.7,Tamil,1,0,,172,Mersal,0,2017
,United States,Jay Karas,0,Comedy,0,1176,7.5,English,1,0,,60,Ali Wong: Baby Cobra,0,2016
18+,United States,Hong Kong,Canada,Stephen Chbosky,0,Drama,Family,0,1177,7.6,English,1,0,,113,Mucize,0,2015
18+,United Kingdom,Germany,Duncan Jones,0,Mystery,Sci-Fi,Thriller,0,1178,5.4,English,German,1,1,20%,126,Mute,0,2018
,United States,John Stockwell,Paulette Victor-Lifton,0,Action,Crime,Drama,Thriller,0,1179,5.7,English,Arabic,Pushto,1,0,50%,90,Seal Team Six: The Raid on Osama Bin Laden,0,2012
all,United States,Peter Howitt,0,Comedy,Drama,Family,0,1180,6,English,1,0,,85,Radio Rebel,0,2012
18+,United States,Ethan Coen,Joel Coen,0,Comedy,Drama,Musical,Mystery,Romance,Western,0,119,7.3,English,French,1,0,91%,133,The Ballad of Buster Scruggs,0,2018
