13+,United States,United Kingdom,Christopher Nolan,0,Action,Crime,Drama,Thriller,1,3561,9,English,Mandarin,0,0,94%,152,The Dark Knight,0,2008
18+,United States,Martin Scorsese,0,Biography,Crime,Drama,1,3562,8.7,English,Italian,0,0,96%,146,GoodFellas,0,1990
18+,South Korea,Bong Joon Ho,0,Comedy,Drama,Thriller,1,3563,8.6,Korean,English,0,1,99%,132,Parasite,0,2019
18+,United States,Gus Van Sant,0,Drama,Romance,1,3564,8.3,English,0,0,97%,126,Good Will Hunting,0,1997
18+,United States,Frank Darabont,0,Crime,Drama,Fantasy,Mystery,1,3565,8.6,English,French,0,0,78%,189,The Green Mile,0,1999
13+,United States,United Kingdom,Christopher Nolan,0,Action,Adventure,1,3566,8.2,English,Mandarin,0,0,84%,140,Batman Begins,0,2005
7+,Japan,Isao Takahata,0,Animation,Drama,War,1,3567,8.5,Japanese,0,0,98%,89,Grave of the Fireflies,0,1988
18+,United States,Japan,Quentin Tarantino,0,Action,Crime,Thriller,1,3568,8.1,English,Japanese,French,0,0,85%,111,Kill Bill: Vol. 1,0,2003
18+,United States,Ruben Fleischer,0,Adventure,Comedy,Fantasy,Sci-Fi,1,3569,7.6,English,0,1,90%,88,Zombieland,0,2009
13+,United States,John Krasinski,0,Drama,Horror,Sci-Fi,1,3570,7.5,English,American Sign Language,0,1,95%,90,A Quiet Place,0,2018
18+,United States,Quentin Tarantino,0,Action,Crime,Thriller,1,3571,8,English,Cantonese,Mandarin,Spanish,0,0,84%,137,Kill Bill: Vol. 2,0,2004
18+,Sweden,Tomas Alfredson,0,Drama,Horror,Romance,1,3572,7.9,Swedish,Spanish,0,0,98%,114,Let the Right One In,0,2008
13+,United States,Ethan Coen,Joel Coen,0,Drama,Western,1,3573,7.6,English,0,1,96%,110,True Grit,0,2010
18+,Japan,Katsuhiro Ôtomo,0,Animation,Drama,Sci-Fi,Thriller,1,3574,8,Japanese,0,0,90%,124,Akira,0,1988
18+,United States,Jonathan Levine,0,Comedy,Drama,Romance,1,3575,7.6,English,0,0,93%,100,50/50,0,2011
13+,New Zealand,Taika Waititi,0,Adventure,Comedy,Drama,1,3576,7.9,English,0,0,96%,101,Hunt for the Wilderpeople,0,2016
7+,United States,Mike Nichols,0,Comedy,Drama,Romance,1,3577,8,English,0,0,86%,106,The Graduate,0,1967
18+,France,Céline Sciamma,0,Drama,Romance,1,3578,8.2,French,Italian,0,0,98%,122,Portrait of a Lady on Fire,0,2019
18+,United States,Rob Reiner,0,Drama,Thriller,1,3579,7.8,English,0,0,90%,107,Misery,0,1990
18+,United States,James Wan,0,Horror,Mystery,Thriller,1,3580,7.5,English,Latin,0,0,85%,112,The Conjuring,0,2013
18+,United States,Matt Ross,0,Comedy,Drama,1,3582,7.9,English,Esperanto,0,0,82%,118,Captain Fantastic,0,2016
18+,United Kingdom,United States,Qatar,Craig Gillespie,0,Biography,Comedy,Drama,Sport,1,3583,7.5,English,0,0,89%,119,I, Tonya,0,2017
18+,United States,Mel Brooks,0,Comedy,Western,1,3584,7.7,English,Yiddish,German,0,0,89%,93,Blazing Saddles,0,1974
18+,Japan,Hirokazu Koreeda,0,Crime,Drama,1,3585,8,Japanese,0,0,99%,121,Shoplifters,0,2018
18+,United States,Jason Reitman,0,Comedy,Drama,Romance,1,3586,7.4,English,0,1,91%,109,Up in the Air,0,2009
18+,United States,Drew Goddard,0,Horror,1,3587,7,English,Japanese,0,1,92%,95,The Cabin in the Woods,0,2012
7+,United States,Japan,Dean DeBlois,0,Animation,Action,Adventure,Family,Fantasy,1,3588,7.5,English,0,0,91%,104,How to Train Your Dragon: The Hidden World,0,2019
7+,United States,Don Siegel,0,Biography,Crime,Drama,Thriller,1,3589,7.6,English,0,1,96%,112,Escape from Alcatraz,0,1979
7+,United States,Nicholas Meyer,0,Action,Adventure,Sci-Fi,1,3590,7.7,English,0,1,87%,113,Star Trek II: The Wrath of Khan,0,1982
all,United States,Todd Douglas Miller,0,Documentary,History,1,3591,8.2,English,0,0,99%,93,Apollo 11,0,2019
18+,United States,Olivia Wilde,0,Comedy,1,3592,7.2,English,Mandarin,Spanish,0,0,97%,102,Booksmart,0,2019
13+,United States,J.J. Abrams,0,Mystery,Sci-Fi,Thriller,1,3593,7,English,0,1,81%,112,Super 8,0,2011
13+,United States,China,France,Norway,United Kingdom,Christopher McQuarrie,0,Action,Adventure,Thriller,1,3594,7.7,English,French,0,1,97%,147,Mission: Impossible - Fallout,0,2018
7+,United States,United Kingdom,James Ward Byrkit,0,Drama,Horror,Mystery,Sci-Fi,Thriller,1,3595,7.2,English,0,1,88%,89,Coherence,0,2013
18+,United Kingdom,United States,Alex Garland,0,Adventure,Drama,Horror,Mystery,Sci-Fi,Thriller,1,3596,6.9,English,0,1,88%,115,Annihilation,0,2018
18+,United States,Michael Lehmann,0,Comedy,Crime,1,3597,7.2,English,0,1,93%,103,Heathers,0,1989
18+,United Kingdom,Neil Marshall,0,Adventure,Horror,Thriller,1,3598,7.2,English,0,1,85%,99,The Descent,0,2005
18+,Denmark,Gustav Möller,0,Crime,Drama,Thriller,1,3599,7.5,Danish,0,1,97%,85,The Guilty,0,2018
13+,United Kingdom,United States,Mexico,Stephen Merchant,0,Biography,Comedy,Drama,Sport,1,3600,7.1,English,0,1,93%,108,Fighting with My Family,0,2019
13+,China,United States,Travis Knight,0,Action,Adventure,Sci-Fi,1,3601,6.8,English,0,1,91%,114,Bumblebee,0,2018
7+,United States,Gore Verbinski,0,Animation,Adventure,Comedy,Family,Western,1,3602,7.2,English,0,1,88%,107,Rango,0,2011
13+,United States,Sean Anders,0,Comedy,Drama,1,3603,7.3,English,Spanish,0,1,81%,118,Instant Family,0,2018
18+,Japan,United Kingdom,Takashi Miike,0,Action,Adventure,Drama,1,3604,7.6,Japanese,0,0,95%,141,13 Assassins,0,2010
18+,South Korea,Bong Joon Ho,0,Action,Drama,Horror,Sci-Fi,1,3605,7.1,Korean,English,0,0,93%,120,The Host,0,2006
18+,Spain,Pedro Almodóvar,0,Comedy,Drama,1,3606,7.6,Spanish,0,0,91%,121,Volver,0,2006
18+,United Kingdom,United States,Lynne Ramsay,0,Drama,Mystery,Thriller,1,3607,7.5,English,0,1,75%,112,We Need to Talk About Kevin,0,2011
18+,United Kingdom,United States,Matt Reeves,0,Drama,Fantasy,Horror,Mystery,Thriller,1,3608,7.1,English,0,0,88%,116,Let Me In,0,2010
13+,United Kingdom,Tim Wardle,0,Documentary,Biography,Drama,History,Mystery,1,3609,7.7,English,0,0,97%,96,Three Identical Strangers,0,2018
18+,Canada,United States,Paul Feig,0,Comedy,Crime,Drama,Mystery,Thriller,1,3610,6.8,English,0,1,85%,117,A Simple Favor,0,2018
13+,United States,Steven Caple Jr.,0,Drama,Sport,1,3611,7.1,English,Russian,Sign Languages,0,1,84%,130,Creed II,0,2018
13+,Poland,United Kingdom,United States,Switzerland,Netherlands,Dorota Kobiela,Hugh Welchman,0,Animation,Biography,Crime,Drama,Family,Mystery,1,3612,7.8,English,0,0,85%,94,Loving Vincent,0,2017
7+,United States,Tom McGrath,0,Animation,Action,Comedy,Family,Sci-Fi,1,3613,7.2,English,0,0,72%,95,Megamind,0,2010
,Republic of North Macedonia,Tamara Kotevska,Ljubomir Stefanov,0,Documentary,Drama,1,3614,8,Turkish,Macedonian,Serbo-Croatian,Bosnian,0,0,100%,89,Honeyland,0,2019
18+,United Kingdom,United States,Peter Cattaneo,0,Comedy,Drama,1,3615,7.2,English,0,0,96%,91,The Full Monty,0,1997
7+,China,United States,Japan,Jill Culton,Todd Wilderman,0,Animation,Adventure,Comedy,Family,Fantasy,1,3616,7,English,Mandarin,0,1,81%,97,Abominable,0,2019
13+,South Korea,Hong-jin Na,0,Action,Crime,Thriller,1,3617,7.9,Korean,0,0,82%,125,The Chaser,0,2008
18+,Australia,United States,United Kingdom,India,Singapore,Anthony Maras,0,Action,Drama,History,Thriller,1,3618,7.6,English,0,0,76%,123,Hotel Mumbai,0,2018
13+,Japan,Hirokazu Koreeda,0,Drama,1,3619,8.1,Japanese,0,0,93%,141,Nobody Knows,0,2004
18+,Japan,Yoshiaki Kawajiri,0,Animation,Action,Adventure,Fantasy,Thriller,1,3620,7.9,Japanese,0,0,93%,94,Ninja Scroll,0,1993
all,United Kingdom,United States,France,Peter Lord,Nick Park,0,Animation,Adventure,Comedy,Drama,Family,1,3621,7,English,0,0,97%,84,Chicken Run,0,2000
18+,United States,Doug Liman,0,Comedy,Drama,1,3622,7.2,English,0,0,87%,96,Swingers,0,1996
7+,United States,Robert Kenner,0,Documentary,News,1,3623,7.8,English,0,0,95%,94,Food, Inc.,0,2008
,Colombia,Venezuela,Argentina,Ciro Guerra,0,Adventure,Drama,1,3624,7.9,Spanish,Portuguese,Aboriginal,German,Catalan,Latin,English,0,1,96%,125,Embrace of the Serpent,0,2015
18+,Denmark,Sweden,France,Germany,Lars von Trier,0,Drama,Sci-Fi,1,3625,7.2,English,0,0,80%,135,Melancholia,0,2011
18+,United States,Bing Liu,0,Documentary,1,3626,8.1,English,0,0,100%,93,Minding the Gap,0,2019
18+,Brazil,Anna Muylaert,0,Comedy,Drama,1,3627,7.8,Portuguese,0,1,97%,112,The Second Mother,0,2015
18+,United Kingdom,Richard Eyre,0,Crime,Drama,Romance,Thriller,1,3628,7.4,English,French,0,0,87%,92,Notes on a Scandal,0,2006
7+,United States,Nicholas Meyer,0,Action,Adventure,Sci-Fi,Thriller,1,3629,7.2,English,Klingon,0,1,82%,110,Star Trek VI: The Undiscovered Country,0,1991
13+,United States,Bill Pohlad,0,Biography,Drama,Music,1,3630,7.4,English,0,1,90%,121,Love & Mercy,0,2015
,South Korea,Hun Jang,0,Action,Drama,History,1,3631,7.8,Korean,German,English,Japanese,0,0,96%,137,A Taxi Driver,0,2017
7+,United States,Brenda Chapman,Steve Hickner,Simon Wells,0,Animation,Adventure,Drama,Family,Fantasy,Musical,1,3632,7.1,English,Hebrew,0,0,80%,99,The Prince of Egypt,0,1998
18+,New Zealand,David Farrier,Dylan Reeve,0,Documentary,Mystery,1,3633,7.6,English,0,0,94%,92,Tickled,0,2016
18+,United States,Boots Riley,0,Comedy,Fantasy,Sci-Fi,1,3634,6.9,English,0,0,93%,112,Sorry to Bother You,0,2018
13+,United States,Gavin O'Connor,0,Drama,Sport,1,3635,7.3,English,0,1,74%,108,The Way Back,0,2010
18+,United States,Kathryn Bigelow,0,Crime,Drama,History,Thriller,1,3636,7.3,English,0,0,83%,143,Detroit,0,2017
18+,United States,Paul Brickman,0,Comedy,Crime,Drama,Romance,1,3637,6.8,English,German,0,0,92%,99,Risky Business,0,1983
7+,United States,John Chester,0,Documentary,1,3638,8.1,English,0,0,91%,91,The Biggest Little Farm,0,2019
,United States,John Carroll Lynch,0,Comedy,Drama,Western,1,3639,7.3,English,Spanish,0,1,97%,88,Lucky,0,2017
18+,Sweden,Denmark,Ali Abbasi,0,Crime,Drama,Fantasy,Romance,Thriller,1,3640,7,Swedish,English,0,0,97%,110,Border,0,2018
18+,United States,Oliver Stone,0,Action,Crime,Drama,1,3641,7.3,English,Navajo,Japanese,0,0,47%,118,Natural Born Killers,0,1994
18+,United States,Barry Jenkins,0,Drama,Romance,1,3642,7.1,English,Spanish,0,0,95%,119,If Beale Street Could Talk,0,2018
all,United States,Jimmy Hayward,Steve Martino,0,Animation,Adventure,Comedy,Family,Fantasy,1,3643,6.8,English,0,0,79%,86,Horton Hears a Who!,0,2008
7+,Mexico,United States,Robert Zemeckis,0,Action,Adventure,Comedy,Romance,1,3644,6.9,English,Spanish,French,0,0,84%,106,Romancing the Stone,0,1984
,United States,United Kingdom,Ron Howard,0,Documentary,Music,1,3645,7.8,English,0,0,96%,106,The Beatles: Eight Days a Week - The Touring Years,0,2016
18+,United States,Joel Schumacher,0,Crime,Thriller,1,3646,7,English,Swahili,0,0,72%,81,Phone Booth,0,2002
18+,United States,United Kingdom,Bill Condon,0,Biography,Drama,1,3647,7.4,English,Hungarian,0,0,95%,105,Gods and Monsters,0,1998
18+,United States,Nat Faxon,Jim Rash,0,Comedy,Drama,1,3648,7.3,English,0,0,94%,86,Force Majeure,0,2014
13+,Iran,France,Iraq,Bahman Ghobadi,0,Drama,War,1,3649,8.1,Kurdish,Arabic,English,0,0,88%,98,Turtles Can Fly,0,2005
,Norway,France,Denmark,Sweden,Joachim Trier,0,Drama,Fantasy,Horror,Mystery,Romance,Thriller,1,3650,7,Norwegian,Swedish,0,0,93%,116,Thelma,0,2017
18+,France,Spain,Romania,Belgium,United States,Jacques Audiard,0,Crime,Drama,Western,1,3651,7,English,0,0,87%,122,The Sisters Brothers,0,2018
